cell_code,truth
I569vRhMid,cMyc
8ZGfzV8E5R,cMyc
AXw6YwE7sS,cMyc
bqrevQpXF8,cMyc
gJsSFrZ74I,DNA_intercalation
de9O7Gv4QZ,DNA_intercalation
V45FIMPKU2,DNA_intercalation
MPns3IqB9G,DNA_intercalation
5LlNdzfJP6,DNA_intercalation
jtzrsmY5fg,DNA_intercalation
h7UoiUQSbU,DNA_intercalation
fdhe5DOJyR,DNA_intercalation
iZfk57OFsR,DNA_intercalation
TcY0JjP78m,DNA_intercalation
ZPCVT5aSOc,DNA_intercalation
FJcfc8YW8V,DNA_intercalation
SpDw5nMf1r,DNA_intercalation
dHCutgtG1L,DNA_intercalation
psn5BRbhwg,DNA_intercalation
OTdotpoEbu,DNA_intercalation
J8Iw4Rt0Ac,DNA_intercalation
W7unH6z97E,DNA_intercalation
xN1XPhlcab,DNA_intercalation
LFCEmRCDBY,DNA_intercalation
RMkKTn2A0B,DNA_intercalation
AJMqpIH6Sb,DNA_intercalation
NBPDZcU67F,DNA_intercalation
I6w7A6kW98,DNA_intercalation
la7yPeJJo5,DNA_intercalation
bg2M3zExdi,DNA_intercalation
z4hS9MDZXo,DNA_intercalation
akr9Co0Vil,DNA_intercalation
ytxbx3jHJC,DNA_intercalation
CgUFG9HgOG,DNA_intercalation
0GCYjqZbXm,DNA_intercalation
INDvsB7Q3E,DNA_intercalation
E76UG8PETQ,DNA_intercalation
ojdyBw143G,DNA_intercalation
sDdO3PAiI8,DNA_intercalation
rdSfhTEObI,DNA_intercalation
rjymSKVAZy,DNA_intercalation
g2pdJ98lml,DNA_intercalation
gyDw1YXtF4,DNA_intercalation
4EGWLkNMlS,DNA_intercalation
v8y8YMOEtx,DNA_intercalation
zHPQBZAwiV,DNA_intercalation
Pr9w9b2fSm,DNA_intercalation
hdHpFTKEXr,DNA_intercalation
mvf9MKtfxE,DNA_intercalation
4hHmXS0ziN,DNA_intercalation
UBTubvjU9v,DNA_intercalation
XBFPH9jbiY,DNA_intercalation
y7OWfnYn7R,DNA_intercalation
zuQq6flSX5,DNA_intercalation
McDASW317l,DNA_intercalation
kmbvT5pgIO,DNA_intercalation
WJk62CzIBg,DNA_intercalation
3wY7Uybr3m,DNA_intercalation
3sfEK8JmsI,DNA_intercalation
upGcBNKfuq,DNA_intercalation
2jXkTGzeek,DNA_intercalation
j3CABcZaE3,DNA_intercalation
Ghmf2FSVhI,DNA_intercalation
n9mwU7Zc1I,DNA_intercalation
2HfD1YdKaI,DNA_intercalation
IOx3JzHCuZ,DNA_intercalation
IMCiBbkpJX,DNA_intercalation
skZhDQXGbV,DNA_intercalation
HSPAIMSLnv,DNA_intercalation
ZzvUJlO4Vj,DNA_intercalation
Etdxe6ttUJ,DNA_intercalation
3j0cJbOszw,DNA_intercalation
DZBMYYVfeW,DNA_intercalation
v16PI9vlH7,DNA_intercalation
A5eDqXKRnG,DNA_intercalation
2iBOKyQ1x9,DNA_intercalation
NWHz4ZNOmO,DNA_intercalation
FIsyFBRcG4,DNA_intercalation
xlSGyDuB1B,DNA_intercalation
EKjxPoRkC0,DNA_intercalation
D4EeP7isDV,DNA_intercalation
AGDASJtVx0,DNA_intercalation
9qXDbBzdRF,DNA_intercalation
VeWFqNqzqe,DNA_intercalation
G0toEpzkaY,DNA_intercalation
Sn9L0co7yi,DNA_intercalation
zxbvdugrGM,DNA_intercalation
7S2y42cl4i,EGFR
6HHcCKicoF,EGFR
kNXVBAyatu,EGFR
TtVAw6WUzF,EGFR
TEv5EmsidG,EGFR
Nv4DwMMu5l,EGFR
kkzHdbmSXm,EGFR
XWmPoas52E,EGFR
vxEXSfIvHK,EGFR
ZmJZ1I3cOW,EGFR
D0Wuilkxaw,EGFR
ffDuHC1Bsa,EGFR
Ub13G9P5yI,EGFR
7gmot2n8Qk,EGFR
pA1T461Mfr,EGFR
dfBbO4DuKZ,EGFR
2fFRq6ytHk,EGFR
vGGYyp0G1T,EGFR
XzG0WgAeQn,EGFR
qhOsH48VPC,EGFR
XQZ6ORWAut,EGFR
vfOqBZ1V6A,EGFR
Gs7mO7xm5x,EGFR
QgJC1ED7m8,EGFR
v6kJSP15EZ,EGFR
vaSMjAzUHg,EGFR
azD2TJCZjV,EGFR
oYIinCt2sB,EGFR
O8fElJNMX3,EGFR
S1ZouZbhQ1,EGFR
ixfiOCpR20,EGFR
dCcQWqgIKn,EGFR
8xC5XNG8J6,EGFR
hGMjfHXwGv,EGFR
dvyRBv3Gnl,EGFR
ryBPrWHA8l,EGFR
nSIuwa0CxV,EGFR
uWbQ8Hzb30,EGFR
MhuwrAFm6E,EGFR
358wuKnS7U,ROCK
6VoDuX2Qt6,ROCK
S38v8KF7so,ROCK
0zNI1MH3aO,ROCK
cYAYH8fcoA,ROCK
OkoqzmUh1i,ROCK
Wp7XAqIOjs,ROCK
6KeJ5SP7wW,ROCK
dxxBkr8ynt,ROCK
YbTkPHYY5O,ROCK
WeG4u8Lh1W,ROCK
VSIHGBz9HH,ROCK
RK8R6clsQu,ROCK
2nYi65bCgY,ROCK
qY8FkeZ3iw,ROCK
N1utxafzOW,ROCK
j8MoBV3HSZ,ROCK
dcigjz5e5P,ROCK
kUNroPF2zg,ROCK
lC53cLzWxY,ROCK
rkU4adkllx,ROCK
M1O2LzP1iZ,ROCK
KTftAk5D2g,ROCK
RcwKpIKGy0,ROCK
mNORrdL0fk,ROCK
nLZXJ7sq5P,ROCK
4hE3J2nnDR,ROCK
ohVyRMZyzC,ROCK
lbFkChEquE,ROCK
i4nVgLgdzq,ROCK
HkVVGml2gI,ROCK
fnfBygKcox,ROCK
7ZEhYM6qtV,ROCK
QsK7sfGhuW,ROCK
Jfw1yfEyEu,ROCK
3X5vEtxSsW,ROCK
TrbVg1pOeq,ROCK
Ko9EeuasVX,ROCK
e1rG3k8m9T,ROCK
J5Z27RXe2l,ROCK
Vv66fVaHoh,ROCK
B1Wrwg5iVc,ROCK
DpmoNFdvKz,ROCK
uH0EWgUfBF,ROCK
mdkFdXA63c,ROCK
h1QaqrCLpw,ROCK
HGK4N0lO5k,ROCK
jChjYjgTvT,ROCK
NoQmzGgx6j,Ca2
gFATuTF4c4,Ca2
VsnFo0ByuL,Ca2
NDKxjsnQNb,Ca2
yKpUQZj3K6,Ca2
K8YUHF1pXp,Ca2
65LZ6JP3rZ,Ca2
nQBetZyoda,Ca2
GEFJoGNXYE,Ca2
FdHOepXAOp,Ca2
n9yuOKv6i9,Ca2
pQ3YBWP7Tl,Ca2
NpmSJUQkLZ,Ca2
a3dMh8MtnC,Ca2
BiFuOWEY26,Ca2
kpogORNYag,Ca2
1HkrCW2Xxw,Ca2
yTvRGuFqMC,Ca2
u0BhdXr9U2,Ca2
tKYopPxEsk,Ca2
GQlwNEJUxe,Ca2
BFtoUM2usT,Ca2
3ONXSAW60Y,Ca2
UOtvNChXV5,Ca2
yiPuUQc7uv,Ca2
TRMf5cy2pu,Ca2
I4Qe4hrMxw,dopaminereceptor
whBmHQVMkw,dopaminereceptor
ILs34J92Ux,dopaminereceptor
62e86YGofp,dopaminereceptor
wzgo0WoH7H,dopaminereceptor
RgGt1zJRns,dopaminereceptor
TyGXiOFRDm,dopaminereceptor
8WxI8q9nfK,dopaminereceptor
ImPF4cv8Il,dopaminereceptor
MwsLVW8jdK,dopaminereceptor
C7GnBm4iBu,dopaminereceptor
MkrwDhB9Jn,dopaminereceptor
jlBvapt3W5,dopaminereceptor
6BLLrDAjDO,dopaminereceptor
sd4gHEsNqc,dopaminereceptor
RI1SbqdlLu,dopaminereceptor
DuILDp3ZJ9,dopaminereceptor
v4uFxWXarM,dopaminereceptor
PDlTnMsBTC,dopaminereceptor
JAI2SmS8JG,dopaminereceptor
u8A0YjOHw1,dopaminereceptor
d62RzdGAgF,dopaminereceptor
pQucGudrj2,dopaminereceptor
NlOIMaKl4i,dopaminereceptor
BEIE6YTbB9,dopaminereceptor
nkNd3rL2rZ,dopaminereceptor
KVkhNf6vJX,dopaminereceptor
3cWLCIQOq9,dopaminereceptor
NXGn1zICMt,dopaminereceptor
0NAYvbuFpb,dopaminereceptor
zZvPWtWW2m,dopaminereceptor
vCObazYph2,AMPA
rbArCbl0Nw,AMPA
yOejypXApW,AMPA
bPdBUWF1iW,AMPA
xnUyBeIISt,AMPA
Fk5PQ2tqhC,AMPA
qK2MWXP0Fu,AMPA
tQLLwPRhgD,AMPA
uhuvrnmI9Y,AMPA
D8u7KQUweM,AMPA
mGeUKhq6WY,AMPA
e2cL56yHBH,AMPA
vSh0OXxt24,AMPA
qfE5q4D2Pv,AMPA
KPeArZWYKI,AMPA
f5AFuyaECu,AMPA
zjgQkNtq8a,AMPA
5v4MCkzxtC,AMPA
iZO67DU5wd,AMPA
Dp17bQSrQG,AMPA
yyqsWe0o6f,AMPA
8DiBdyDAqU,AMPA
BctqFz1EQc,AMPA
VQukpsn9ej,AMPA
ruO34Z2m4B,AMPA
tuGL3R1C5Y,AMPA
4Mi2IMamuL,AMPA
0wM87smxXR,AMPA
hhw4EyVHc6,AMPA
yfpZdCpwDM,AMPA
KFjU7Tpu4i,AMPA
dcOkfv3plw,AMPA
0haKm698kC,AMPA
2XOlUKzJU4,AMPA
2qKgQvzVIV,AMPA
HPr7Jm7P9o,AMPA
48YhOF7JmB,AMPA
PDGJFQrZhq,AMPA
Dk7XgDPNnO,ROCK
LeZMiNf0zV,ROCK
w3kJUTvdMB,ROCK
UjYvVsepoF,ROCK
hytq69VvLQ,ROCK
20a4L5Jg0l,ROCK
xbOJieVYiW,ROCK
uLyipd4BP2,ROCK
6zZmYMLFXN,ROCK
dbBLzqBRJU,ROCK
xbXmQuTyky,ROCK
f3LMs9XK4z,ROCK
wx4zYlywe3,ROCK
JBHwIZ72Mw,ROCK
FevmfreGst,ROCK
6FXMAjbH6t,ROCK
KRQv4Bmsca,ROCK
Yyb5QoEhN2,ROCK
y7YCzAKZ1I,ROCK
jDYizRAXQO,ROCK
VXBOJYXVFA,ROCK
2yYMA6bxTg,ROCK
ocg0Pggf0u,ROCK
x0omyNIunv,ROCK
eimmDubjkR,ROCK
j5gRW429Cz,ROCK
6mJu2Z9unM,ROCK
f9D3CjSJoq,ROCK
JILkpGsB9O,ROCK
qortqoq8i9,ROCK
fN6SByDFmE,ROCK
WyhEimzWRc,ROCK
9gcknjFw0i,ROCK
yguslmd3c9,ROCK
eiNqQdqTr4,ROCK
Z4vbiNzR2h,ROCK
nrDh6f1hOK,ROCK
2unaeRVQVA,ROCK
ZZxte6Mr49,ROCK
gkrQxeaNTx,ROCK
zvSmIZDPbH,Tubulin
u55SAUoQuy,Tubulin
hThBodiMd5,Tubulin
zxMrXGStRH,Tubulin
dzepytsMYs,Tubulin
U3czeIrwlZ,Tubulin
HfVCdtYsol,Tubulin
ltbes3HVeY,Tubulin
vPY9UBbLG5,Tubulin
PZVm9PmIMq,Tubulin
54yodDnabU,Tubulin
dIHPL3pyto,Tubulin
RdtyRgLSSQ,Tubulin
gJIT4MHoJ4,Tubulin
yG3lEpuOGF,Tubulin
oojezRYinH,Tubulin
xyjd3UynuE,Tubulin
rDhgTrdBbS,Tubulin
qBkVFmdzXC,Tubulin
xLpPY3Uzwc,Tubulin
CpyQrpzUjS,Tubulin
hBso7NXIMi,Tubulin
aNDtqWNTej,Tubulin
S37ujcfcMI,Tubulin
r3O0b5jI0X,Tubulin
Jj1aYEgGfO,Tubulin
hRlM6ZZNaj,Tubulin
cVndB4yxje,Tubulin
GhY1QlcWBV,Tubulin
o11Ipt4VR9,Tubulin
Jx07I8pgMq,Tubulin
2kdEvULiKu,Tubulin
BtkbjrZFdg,Tubulin
t8aJc6cvuY,Tubulin
DlR8OQax7s,Tubulin
tbu09v75yy,Tubulin
f0Fk7xXBvU,Tubulin
EioFl0NkhJ,Tubulin
j9J4ihs6bG,Tubulin
IixaO3RxzA,Tubulin
fPqlhf8ZJb,Tubulin
XapkcJUO5a,Tubulin
eEnsRTmOAl,Tubulin
3loN4WqFvA,Tubulin
mL5v1n7OXo,Tubulin
XlpyNtemYo,Tubulin
2Gi4h1o6xf,Tubulin
SKpHcprOoS,Tubulin
ST8LPO6vtC,Tubulin
UzTL1YQ4GD,Tubulin
anvOAvQl7n,Tubulin
5eOj9Kgz2E,Tubulin
YZgW8PN6mV,Tubulin
27tZ5zsxlq,Tubulin
3Xlb5CTeAa,Tubulin
mHu1zdlT6n,Tubulin
MCzDVuiXOa,Tubulin
SbEbuhtdMc,Tubulin
tcT9IzXqUc,Tubulin
8zyonIPPjZ,Tubulin
IAfM9v1x8G,Tubulin
UAByefJGDs,Tubulin
dAItM6C9uG,Tubulin
GaB4vgVGlE,Tubulin
V1UmfZNKCB,Tubulin
Y2NCwdFVtm,Tubulin
DnENAW9rLm,Tubulin
65KfjTdupo,Tubulin
G3sxYPqvXn,Tubulin
adPQoNMQ3K,Tubulin
a7EIB8rkLN,Tubulin
sBumdiUGbE,Tubulin
fZRnjIQpgA,Tubulin
g3VFu53jDk,cMyc
178mlfU79P,cMyc
fHRVsyCTIi,cMyc
QG4mqejsRa,cMyc
fnxQ5ikha1,cMyc
rz9rlL8kR8,cMyc
dAFtZcu2LW,cMyc
XhTd0vr52O,cMyc
u0XDe2BbOD,cMyc
4gIEyn6GmB,cMyc
8meQ9rvpCt,cMyc
uHwCO0gPjc,cMyc
2ghiFvH7JP,cMyc
hq7UTzB68O,cMyc
gApqxCVozY,cMyc
lseashnExW,cMyc
5yGaSruC41,cMyc
96GFjxtXKT,cMyc
mPBMiOwudN,cMyc
uIks2LPI36,cMyc
QxbC0OtwuC,cMyc
TPkLVjs225,cMyc
lptgtO4TBE,cMyc
f13SZtG1no,cMyc
SQqoafh1td,cMyc
3GEAA7G9pG,cMyc
dsCF7w8dzc,cMyc
yTxYvdY9NV,cMyc
nVXndKTT3p,cMyc
CFWDkXNgO3,cMyc
vSY7KkJYLQ,cMyc
At94mFyEsA,cMyc
10rF9U3lpY,cMyc
e71bMFydEL,cMyc
5i5ED1kHfh,cMyc
dcXOUqo6H6,cMyc
ztJfwA8dkr,cMyc
GGjwhQOFon,cMyc
zk8uCa8r3v,cMyc
DV8jyA9ZYo,cMyc
ZPEXwrF40F,cMyc
SsbUom3BkW,rac1
odLh0CkvwD,rac1
FePjMPW9Gt,rac1
ECUUdDXVxZ,rac1
3V1axkPLnM,rac1
rEC37LF4i7,rac1
BAS06Zy8GS,rac1
qyZHdt4vFD,rac1
kfJw8D25Li,rac1
BggJmHeiEc,rac1
rDodHOAF98,rac1
tnLndjZjNb,rac1
t2qdc2PMgj,rac1
0dhbSt1JUf,rac1
xEI79qJVGk,rac1
C4dgSLn4GM,rac1
eCs1npUYfd,rac1
95bda5IuOo,rac1
ACge5LVcle,rac1
zzckmzF79s,rac1
4h7HF3OHpL,rac1
xDbkKQ5oGr,rac1
FlVPMbg25h,rac1
P1JOor5h0g,rac1
m5PVAt1Db0,rac1
WMAmkqxOVO,rac1
D4RbvTzesF,rac1
2irFruo3uW,rac1
NZ31awGQfO,rac1
dMADqusxDk,rac1
pEswcoHgjR,rac1
ZqPVcwL2k4,rac1
FeK6X04CQP,rac1
LL59cdTjCr,rac1
bAHf4Rfolk,rac1
QEHD80PZsh,rac1
uFwn46Uykk,rac1
uNdTEjTk2t,rac1
dZyxuoNU7r,rac1
RPkWINR0Qp,rac1
edYWkr0ZDM,rac1
91a1lxTmc6,rac1
K8jtSYAxe7,rac1
7zLruImrsn,rac1
2eegHCLV5R,rac1
VNNw9AgwCu,rac1
RuCupMzCfX,rac1
4m0IEExnLv,rac1
NJrnG5i6t9,rac1
Q6PoYWDflL,rac1
01FX1FB6h8,rac1
zbLrGTfECX,rac1
YkAOwLYwAm,ROCK
Le4UV4WSZ0,ROCK
knYvEs46pQ,ROCK
HnbRDOWOnN,ROCK
BzhwXdD8Ip,ROCK
Z00ckuqYrd,ROCK
9YQxDRLdGB,ROCK
6iRhbOli1Z,ROCK
hTGfuOrkvC,ROCK
tJwNjsKuNL,ROCK
9n5z5MGRaL,ROCK
gyIcA8w9gd,ROCK
84lSB1ZWwH,ROCK
U4uE6r8hTz,ROCK
VXGJz5PT6V,ROCK
G8m07fyQyk,ROCK
pmja9rfoTY,ROCK
ptMIypoouT,ROCK
euT0BiDXBv,ROCK
OgQOS9UJmE,ROCK
y991l4WRHw,ROCK
Jn9r9LjHtl,ROCK
hBsQAInUgW,ROCK
EV9ibkYyGJ,ROCK
ag5uXHxOZ0,ROCK
ZmsaCccXy8,ROCK
SIPomjsiP9,ROCK
3kTiZ22YQm,ROCK
5AHL0x4pCo,ROCK
QHsqIhjOjf,ROCK
PcgA1EQN7h,ROCK
sLEBwqoC2a,ROCK
CSqugkXY7L,ROCK
8GFMnxfdht,ROCK
WATcqOybPT,ROCK
WDcslpn5on,CDK
VmdI3F6Xxp,CDK
0Iplt0St5h,CDK
fxS9t53YRf,CDK
ggTB4kTrZs,CDK
ZRULYWLr9y,CDK
Mc6xYIAZIM,CDK
HiXsMv4Ez8,CDK
8BVNsiLU2I,CDK
ppPqMzrkSP,CDK
iTltoDxJqw,CDK
4SEJteUwol,CDK
s7n6T1epRZ,CDK
MKOk4fG7dk,CDK
2skC2OFQEm,CDK
xy5fwmAOQh,CDK
k4ykt5KSW5,CDK
hyCcuvTMNS,CDK
6Xq1wvJilM,CDK
bjqMV5bZsb,CDK
j3CRkxOmqT,CDK
GrAolpmyOr,CDK
weAdoOp9Nn,CDK
oaX3mXc9bF,CDK
0ctOlAPUYd,CDK
FpJ9CpCtYw,CDK
A0mZ6H5D1s,CDK
oMUvKbxXS5,CDK
VLrBAwPfof,CDK
iQsAomBWxw,CDK
twZAzOBqMx,CDK
dTAwKK5ar7,CDK
ydrTuwHI8g,CDK
a0dWrFKosX,CDK
AUxXHJLGcv,CDK
WKGjbddkPY,AMPA
RfqkwhYfmJ,AMPA
lATBkMHza5,AMPA
xbduvBwWeH,AMPA
yCbjEYqcsI,AMPA
W19PrH92EH,AMPA
2eV2sSULpi,AMPA
mJcfObPc1v,AMPA
D87kDXbS0f,AMPA
ZlVP3LP2X5,AMPA
U44rY9deb9,AMPA
vWbaTZZc6a,AMPA
ikqXlN27cm,AMPA
HrhrKZft7Q,AMPA
8V9jnvpbFm,AMPA
U6z3yaHGeC,AMPA
nLRNiO5jDS,AMPA
iQTmyfzon4,AMPA
MrWMTkeOPW,AMPA
KZHX7rNXbL,AMPA
ya2x4Axdax,AMPA
BS8IIBQsLO,AMPA
fw8EHX5tXX,AMPA
s3kFroZNAP,AMPA
LsOcFCKBfQ,AMPA
9qcawefq8J,AMPA
lbkJgE0AXb,AMPA
Zgm9oyftZH,AMPA
1XfCF5TAoN,AMPA
aMBaYiuZB4,AMPA
tp7YiYzwm9,AMPA
kdzH6OfxT6,AMPA
44Xx4sOlEG,AMPA
ioAg88rW3S,AMPA
pLxYZjfs1P,AMPA
AXh7HvOrro,AMPA
QvrJGzeeve,AMPA
fhTdPGSHPJ,AMPA
L1UTa4JC8A,AMPA
1ye5W0uvOq,AMPA
du4eJDR3IC,AMPA
eekBKAgJK9,AMPA
6W75CRYhWM,AMPA
Wz03arA0KI,AMPA
keVeq6PQfs,AMPA
SVrrtBD7Tw,AMPA
1YHrW67QYw,AMPA
lG06A5NRYF,rac1
wSjLpSR2i2,rac1
XxvvpMDGGB,rac1
tlf9jovudN,rac1
rv2Dm2DcIP,rac1
9HCVAFrCk5,rac1
RfHAoee56l,rac1
zNAtmtZpLr,rac1
BSA9UpFazG,rac1
5ZMQtj4lZw,rac1
ZO0nriDdvF,rac1
1D6WkghUbM,rac1
WHb7iYShMM,rac1
9v2rrsDEXB,rac1
243WeBBKdG,rac1
FwhX7EA2Sq,rac1
i3zAvOkuGi,rac1
rPF959cV2W,rac1
PvyA7WyZDD,rac1
6CJ05BsPYr,rac1
93cAix0zau,rac1
KEOZHeI15c,rac1
eOOMqeibVl,rac1
KVuE16xIds,rac1
ZIwhZvXmgQ,rac1
HeT1PiDCUD,rac1
1PyKa1SZhv,rac1
bRd2TJbJc0,rac1
c1yulTgBmR,rac1
UVa1x2RSDG,rac1
RuWTklNEPe,rac1
u52sivIQIc,rac1
H8cP7RqOnS,rac1
sbWSyA3ms2,rac1
YKrok6Sdre,rac1
5ltR3Syrc1,rac1
5meMx0X65b,rac1
sDmehhOohD,rac1
UJ1ktOBEFI,rac1
bYFutGMGFs,rac1
h2diUnhTTz,rac1
gXOBRil2nD,rac1
BMXf1emYNq,rac1
SnwBY9x1GT,rac1
KFeARlTOXc,CDK
rzkIljbnWR,CDK
8VUfYot87J,CDK
YFmMdIQACo,CDK
s5NCZges9b,CDK
iDldURAI69,CDK
0LEh1YXTCq,CDK
cGefyaWVgc,CDK
JlBcPdjPZp,CDK
oHXtoKoQWZ,CDK
tDZH5SVBwM,CDK
Iln6w8SYr1,CDK
aI693e4MFl,CDK
GfkF1AETwP,CDK
yisreqJwkc,CDK
KgyJTrVLLV,CDK
Ie08JHasKM,CDK
pRs3greMNU,CDK
U9WjPKRcuc,CDK
CEE7YNxtxT,CDK
QAoJH4bKA0,CDK
ipYukofdTm,CDK
TR7YnmsYaQ,CDK
OGUpLfOdGG,CDK
xal89jMk1P,CDK
3ZZXyoKoLJ,CDK
VFudw7tGUr,CDK
W5DLnS8t53,CDK
PYw4Sw2hWh,CDK
lYQYXtOaq4,CDK
DFv2oPv6nz,CDK
lTb921rfO4,CDK
tk1pisNuBh,CDK
MNk5hoCMA9,CDK
ly7qHRp5xh,CDK
O3aeP2P8Gh,CDK
XiQh0SumyT,CDK
84DhjLoHQV,CDK
Wt3JFwBMJT,CDK
WDX236Sy1Q,CDK
p3BOpBOmXZ,CDK
L39DWqGcry,CDK
1MA3EHQcNI,rac1
21CnamzoLJ,rac1
qc0UFPTWmV,rac1
gtOTMGnA7w,rac1
w513Q7EsgY,rac1
biM2Kp8F32,rac1
2cVGgSoHqn,rac1
y4KJDTiQvX,rac1
8xASsbXAwU,rac1
EXanCYpbzT,rac1
QZoFMNqbZu,rac1
4QkAY2aNeG,rac1
eRonkQ5ibl,rac1
dtUA3tIFrH,rac1
3ZmFpPN1Mm,rac1
kXx5eYiyRS,rac1
XCiyTxqEzw,rac1
hx3MgxknRU,rac1
S9SfbRiSDf,rac1
oFQ7v1NfQz,rac1
XWL9Z4lkZB,rac1
F457kd4tdh,rac1
LgWcYsyHRl,rac1
5wU8ivPpWt,rac1
Gq5a8B4sQ8,rac1
CuXzpvwZST,rac1
KrxYA9T0f8,rac1
6cuOWXwcqz,rac1
CPCLeUsinv,MEK
e9YLl2CxfQ,MEK
6vxQAWwZ48,MEK
z3Gbx5cnfc,MEK
3wdo6iYoVC,MEK
PPCPAD94y0,MEK
nRZh6wNgBi,MEK
umfn24Uo5p,MEK
hN3aFdM4i8,MEK
kOr0BGDpgw,MEK
5MQEwD80A4,MEK
sqldeQaicN,MEK
EmxOteA7x0,MEK
73MiqIkWyk,MEK
4050zErmdx,MEK
zcMdlwhY7r,MEK
VFJTHnCRmO,MEK
KDqOxGAS1H,MEK
Cw5tq7UkQD,MEK
GaG8w0hpuH,MEK
hltNJAvGRQ,MEK
wxgYIyoXve,MEK
2QYveMiXJ7,MEK
UuuWfj3RNX,MEK
cqggg7jerJ,MEK
mfezy0IGbb,MEK
1EdFut64Jw,MEK
YbU7KB1zFm,MEK
ZvHWmkO95c,MEK
Tsn8XkdZi0,MEK
qoADE5QppN,MEK
qwjgKsdN3j,MEK
8OTiLdKzMP,MEK
wtaEBniAMO,MEK
ZVWmVDALKo,MEK
mnSvTLVxbD,MEK
E8lC4THqQz,MEK
Uqzr1io9yr,MEK
TmLE9CKrsx,MEK
Y005q8okAz,MEK
0kpPuHnGkk,MEK
vn4IPUFzTV,MEK
UoHqP3EEJG,ROCK
AkCmQhbUsf,ROCK
jfNd5ZJciF,ROCK
pjJzA9XkEs,ROCK
SfcBUYfBIS,ROCK
ycAaY4aDPU,ROCK
yoYCEGMbTu,ROCK
kC4PpJeT5P,ROCK
QEOfkT7Wtu,ROCK
GNqUlDaPkg,ROCK
ut6ZkvtcxU,ROCK
b6jW2j5MAk,ROCK
SRW3ytzh2j,ROCK
2EUKoEVNVF,ROCK
6eh37AgXDe,ROCK
WpVNS2tJgN,ROCK
gPw8SaqDY2,ROCK
Goi7isrmMe,ROCK
94PBqEVesn,ROCK
6cwtGEHThw,ROCK
1m8jt4hClO,ROCK
b5inT4cv5p,ROCK
Flced0WyXs,ROCK
Orsxd8h0Ol,ROCK
FvARSqKIkO,ROCK
vhW0wje3lq,ROCK
f6EbGnSLYX,ROCK
s8dJhrZhEk,ROCK
moOzAyiHRt,ROCK
u33ipHFRMO,ROCK
MP6eKMne3D,ROCK
4oO63nWB3z,ROCK
ME0V2ujHkW,ROCK
WloIDkTF7c,ROCK
ugE7TuFbzx,ROCK
OfdLzpTVxY,ROCK
EnOgejwnDw,ROCK
vzbKuQGkob,ROCK
y3Q1gQmK3X,ROCK
xd06aXb3g8,ROCK
xhRQULx8kX,ROCK
inhlnkJtgz,ROCK
7XyUtWg4ih,ROCK
PqWn6TJFS0,ROCK
GPP7oZ4yea,ROCK
T5NgbIs75k,ROCK
pRvrQqvTjN,ROCK
iyCAy6WQDU,ROCK
oAtnAGZLY4,ROCK
RLWTIpHc5g,ROCK
W36mxM2GjY,ROCK
Zviq2gh810,ROCK
hVk6X5sEIg,ROCK
AVZuFsf3tY,ROCK
uLLfhzcpuk,ROCK
BllrkPitQu,ROCK
ibak2PHeW2,ROCK
ri9qKjmy23,ROCK
hVVxnlVIVn,ROCK
1PAj2KtruC,ROCK
AgWoVoQDGa,ROCK
R0KVkdP1U3,ROCK
Lzp7xdC5DM,ROCK
UoywyFGoMc,ROCK
hVbLVKPy4z,ROCK
qcH4LJtjQv,ROCK
jxtHP8Ye9X,ROCK
tMYIJGfAAv,ROCK
0IkZj8TOeJ,ROCK
GZu2JYv7a3,ROCK
QtvDXxK2xa,ROCK
GaWveRVWjM,ROCK
UEEkgVx0ih,ROCK
8X1iU0LB6C,ROCK
DmDAXKmyFu,ROCK
1VDC7w1447,ROCK
jegcOBXnJT,ROCK
VUQQHZAeoc,ROCK
BvlPuhbciH,ROCK
wjaSbnBxam,ROCK
BoMGzeLshj,ROCK
EnDeTx1h5N,ROCK
IrCeCgm8LZ,ROCK
KsY5mEcldl,ROCK
TbPbR4a87i,ROCK
9pszhPMNmf,ROCK
EV6tFg0CWm,ROCK
9A8viDAGVr,ROCK
2XZnX5oJo2,ROCK
fDk8tzXAvj,CDK
yJ6egqO3zb,CDK
CQrK76eCqA,CDK
lF10edKqwS,CDK
TYvY95eguj,CDK
jFM4IhFQ1u,CDK
Z366seDedF,CDK
8AkjyFtsrK,CDK
41WumjI2Hu,CDK
vuxXxqfCA2,CDK
HagMgMwwqs,CDK
YL9PAMgUVe,CDK
KpXUdQO8Bc,CDK
u0XT0ZMGXL,CDK
A59DbE6d7v,CDK
27mCcA0Eyp,CDK
KGW8j0DkI9,CDK
8cpgdlCV09,CDK
jlZSWMuooO,CDK
jMaJNTPI4v,CDK
XT2b1L02xd,CDK
fFy9JmdXoY,CDK
HWxVWwiwfP,CDK
3F2LtNHFgz,CDK
Oy9Ta652vK,CDK
EtGmgvpnme,CDK
t2V0l69kOw,CDK
5PIqnBdsia,CDK
2X4UAhOkvw,CDK
yW4E6acHds,CDK
2mLrBWFv77,CDK
LjzsdkD7MN,CDK
rnj6vPJGRq,CDK
9IzW6bwdRC,CDK
wQKPod09Rw,CDK
dtkTNNfmQs,CDK
CwSL3cPybq,CDK
Tv9WJeuPQJ,CDK
LFAiE54z3G,CDK
E60VYkTEnK,CDK
9tKXmkkxV9,ROCK
QO8gDh7hJY,ROCK
8C3bOIRDAg,ROCK
